system_name,period_days
HD 73344,65.94
TOI-2328,17.10197
TRAPPIST-1,2.421937
HD 73344,5823.0
TOI-5027,10.24368
WASP-155,3.110413
WASP-102,2.709813
TIC 434398831,3.685504
EPIC 201595106,9.79692
GJ 581,5.3686
TOI-6628,18.18424
GJ 581,12.9211
TOI-2202,11.9126075
HD 94890,2492.19
HD 20794,18.314
WASP-132,1816.6
GJ 581,3.1481
WASP-131,5.3220125
WASP-106,9.28969
Kepler-58,15.5741568
TOI-6695,80.389
Gl 725 A,11.2201
TOI-3160 A,3.971281
HD 39091,6.267852
TOI-3523 A,2.30458952
G 268-110,1.43263
TOI-6054,7.492991423
HD 15337,4.7559804
TOI-2443,15.66858
G 192-15,1219.0
G 192-15,2.27476
G 261-6,5.4536
TOI-2458,3.73659
TOI-6054,12.574998029
HD 15337,17.180546
TOI-3493,8.1594667
Kepler-105,5.4122034
TOI-3856,2.04360352
TOI-2015,3.348237
TOI-1266,32.509
OGLE-2016-BLG-0007L,14200.0
TOI-4994,21.491984
TOI-406,13.175682
TOI-2537,94.1022
TOI-5076,23.443162
GJ 3998,13.727
GJ 3998,41.78
TOI-771,2.3260155
TOI-406,3.307441
TOI-2295,966.5
TOI-677,11.2365985
K2-157,25.942
K2-178,8.747818
TOI-5688 A,2.94815527
TOI-6383 A,1.79058695
K2-99,522.2
TOI-2537,1920.0
K2-270,1.543069
Kepler-184,29.022358
K2-187,2.871512
K2-280,19.89526
Kepler-21,2.7858212
Kepler-197,5.599308
HD 114729,1121.79
K2-157,0.3652575
K2-156,0.813143
HD 117618,25.8
K2-244,21.06884
HD 11964,37.91
K2-160,3.705871
HD 121504,63.33
K2-162,9.45889
Kepler-20,10.8540774
EPIC 201595106,0.87724
HD 10180,122.744
HD 12661,1708.0
K2-175,9.525988
HD 134987,258.17999
Kepler-9,1.592851
K2-185,10.616384
HD 102195,4.11377
HD 134060,1291.5646
HD 102329,778.09998
HD 102365,122.1
K2-341,36.552551
K2-189,2.588309
K2-201,22.779878
K2-222,15.38857
K2-334,5.113981
HD 108863,437.7
K2-352,8.234885
G 9-40,5.7459982
K2-342,11.561052
HD 109246,68.27
HD 108874,394.48123
Kepler-132,18.010199
K2-281,8.687721
HAT-P-3,2.8997
HAT-P-37,2.797436
HD 158038,521.0
HAT-P-8,3.07634
HD 100777,383.0
HD 160691,645.0
HD 10180,16.357
HD 10180,49.748
HD 160691,307.9
HD 136352,27.59221
HD 136418,464.29999
HD 13808,14.1815
HD 163607,75.2203
HD 13931,4218.0
HD 16417,17.24
HD 139357,1124.79139
HD 142245,1299.0
HD 164922,1207.0
HD 142,351.43394
HD 1690,533.0
HD 143361,1039.15
HD 169830,1818.82339
HD 1461,5.77152
HD 147018,44.236
HD 148427,331.5
Kepler-222,28.081912
HD 155358,391.9
HD 155358,194.3
HAT-P-36,1.32734683
HD 156668,4.6455
Kepler-6,3.2346996
Kepler-491,4.225384512
Kepler-257,2.382667
GJ 676 A,1051.44521
GJ 832,3853.0
GJ 179,2288.0
GJ 667 C,7.203
KOI-134,67.1277
TOI-5882,7.148972
HD 17156,21.21663
HD 175541,298.43
HD 202206,1260.0
CoRoT-10,13.2406
HD 204941,1733.0
CoRoT-11,2.99433
CoRoT-18,1.9000693
HD 180902,510.9
HD 206610,673.2
CoRoT-19,3.89713
HD 118203,5103.0
WASP-96,3.4252602
HD 181342,564.1
HD 20781,5.3135
CoRoT-8,6.21229
CoRoT-7,0.85359163
HD 181433,962.0
GJ 3021,133.71
GJ 86,15.76491
HD 181720,956.0
HD 213240,882.70001
HD 216435,1311.0
GJ 876,61.1166
HAT-P-12,3.2130598
HD 187123,3.0965828
HAT-P-14,4.62767
HD 18742,766.0
SWEEPS-4,4.2
HAT-P-19,4.00878322
HD 190360,17.111
HAT-P-21,4.12448
HD 192310,525.8
30 Ari B,335.10001
HD 23079,730.59998
47 UMa,14002.0
4 UMa,270.27
Kepler-770,18.92540274
Kepler-1738,7.674630165
55 Cnc,5574.2
HD 27442,428.1
55 Cnc,0.7365474
61 Vir,38.021
61 Vir,4.215
HD 285968,8.7836
61 Vir,123.01
HD 30562,1157.0
BD+20 2457,379.63
bet Pic,8617.50952
Kepler-138,10.3134
BD+48 738,392.6
HD 31527,16.5535
HD 330075,3.38773
HD 31527,271.6737
HD 21693,22.6786
HD 217107,7.12682
HD 33283,18.1991
HD 217107,4270.0
HD 3651,62.25
HD 217786,1301.36009
HD 37124,1862.0
HD 219828,3.83483
HD 22781,528.07
HD 224693,26.6904
K2-384,6.679582
K2-384,9.715043
Kepler-268,25.934138
Kepler-772,12.99207337
K2-268,26.27057
K2-385,2.380867
18 Del,982.85
14 And,186.76
7 CMa,735.1
TOI-444,17.9636
TOI-512,7.18886
Kepler-806,8.09219642
HD 42813,13.6308205
K2-368,9.660186
K2-343,2.787174
Kepler-260,8.187399
Kepler-771,8.73485836
Kepler-803,50.28638192
HD 154088,18.56
TOI-2109,0.67247414
TOI-1842,9.5739181
b Cen A,1790000.0
NGTS-20,54.18915
Kepler-421,704.1984
Kepler-50,9.37647
TOI-2337,2.99432
TOI-833,1.0418777
TOI-1411,1.4520527
TOI-2260,0.3524728
K2-384,2.231527
TOI-712,84.8396
Kepler-404,11.829851
Kepler-122,56.268
HD 39091,124.64
CoRoT-7,8.966
K2-389,8.584043
TOI-1696,2.500311
Kepler-1990,1.73513619
TOI-500,61.3
K2-395,4.803352
TOI-1181,2.103189
Kepler-51,85.312
Kepler-115,8.990889
TOI-1107,4.0782387
TOI-286,4.5117244
Kepler-69,13.722341
K2-402,17.27474
HD 28109,56.00819
HD 28109,22.89104
K2-404,13.115365
Kepler-804,14.37457351
Kepler-264,40.806231
Kepler-263,16.568087
HD 150010,562.0
TIC 257060897,3.660028
Kepler-821,1.92279873
TOI-1789,3.208664
TOI-1296,3.9443736
17 Sco,578.38
EPIC 220492298,0.762406
Kepler-820,127.8338098
GJ 367,0.3219225
Kepler-396,88.505
Kepler-794,11.13125132
BD+63 1405,1198.48
HD 152843,11.6264
HD 136925,4540.0
HIP 114933,1481.6
Kepler-504,9.549275422
HD 26161,10942.29013
HD 3765,1211.0
Kepler-835,11.41909375
HD 156668,811.3
TOI-1347,4.841962
GJ 720 A,19.466
TOI-969,1.8237305
TOI-1052,9.139703
HD 27969,654.5
NGTS-10,0.7668944
HD 158259,12.028
TOI-1450 A,2.0439274
TOI-1728,3.49151
TOI-700,16.051137
Kepler-132,6.414914
TOI-2406,3.0766891
TOI-1173,7.06466
BD-11 4672,74.2
TOI-1518,1.902603
K2-331,9.398977
Kepler-789,8.63847725
GJ 2056,69.971
K2-316,1.133
HD 86226,3.98442
K2-204,7.055908
K2-207,12.48749
K2-383,1.865962
WD 1856+534,1.4079405
TOI-421,16.067541
K2-324,3.262
HD 56414,29.04992
K2-208,4.19097
K2-210,0.57023
K2-219,6.66767
K2-223,0.50557
GJ 3473,15.509
TOI-837,8.3249113
EPIC 201757695,2.0478
NGTS-12,7.532806
TOI-1248,4.3601561
K2-225,15.8723
K2-227,13.621832
K2-223,4.562546
TOI-122,5.07803
LP 714-47,4.052037
TOI-481,10.33111
K2-229,0.584216
TOI-561,77.144
HD 108236,6.203449
HD 108236,14.175685
TOI-561,10.778838
EPIC 229004835,16.141132
Kepler-505,27.52197994
Kepler-745,9.93143556
K2-230,2.86041
TOI-628,3.4095675
TOI-640,5.003777
NGTS-13,4.119027
TOI-1295,3.1968838
Kepler-262,21.853722
NGTS-18,3.05125
TOI-257,18.38818
HD 5278,40.87
GJ 414 A,50.8
K2-102,9.915615
TAP 26,10.79
HD 164922,12.458
KELT-16,0.9689951
Kepler-949,20.99757968
Kepler-307,13.0729
TOI-1338 A,95.4001
WASP-176,3.899052
HD 106315,21.05704
K2-148,9.7579
K2-152,32.6479
KELT-21,3.6127647
gam Lib,414.88
gam Lib,966.49
K2-155,6.342
K2-241,26.8199
K2-245,11.89307
K2-246,5.76918
IC 4651 9122,734.0
K2-261,11.6334681
K2-264,19.660302
HD 55696,1827.0
WASP-159,3.840401
WASP-160 B,3.7684952
K2-268,2.151676
Qatar-10,1.645321
HD 211970,25.201
Qatar-9,1.540731
TOI-1467,5.97114713
TOI-150,5.857487
WASP-129,5.748145
HATS-29,4.6058749
HD 180617,105.911
NSVS 14256825,3225.0
V1298 Tau,24.1396
V1298 Tau,8.24958
V1298 Tau,12.4032
V1298 Tau,53.5
K2-38,4.01593
DE CVn,4098.1
WASP-166,5.44354
DS Tuc A,8.138268
NGC 2682 YBP 401,4.087
KIC 7917485,840.0
HD 133131 B,5769.0
HD 213885,1.008035
DMPP-1,6.584
HD 233832,2058.0
HD 224538,1202.05199
Kepler-761,10.12804789
Kepler-95,11.5231
HATS-31,3.37796
WASP-181,4.5195064
Wolf 1061,217.21
HD 33844,551.40002
psi1 Dra B,3117.0
Kepler-47,187.366
HIP 109384,499.48
HIP 65407,28.125
KELT-4 A,2.9895932
K2-26,14.5665
K2-29,3.2588321
HATS-17,16.254611
KELT-15,3.32944
HATS-66,3.1414391
K2-34,2.9956348
K2-290,9.21165
Kepler-779,7.09714223
HD 33142,810.2
HD 103949,120.878
HATS-23,2.1605156
HD 8326,158.991
GJ 3323,40.54
HIP 67537,2523.64713
KELT-12,5.031623
GJ 3323,5.3636
HD 156279,4818.25358
HD 45184,13.1354
HATS-70,1.8882378
HIP 54373,7.76
TOI-858 B,3.2797178
HD 27894,36.07
BD+03 2562,481.9
K2-113,5.817685
HATS-59,5.416081
HD 23472,17.667087
HD 21411,84.288
Kepler-445,8.15275
K2-117,5.444017
K2-118,50.92092
K2-128,5.675819
K2-129,8.239493
Gl 378,3.822
HATS-13,3.0440499
HD 164595,40.0
K2-21,9.325038
K2-131,0.3693038
HD 180053,213.72
WASP-47,0.78961
WASP-151,4.5334775
WASP-156,3.8361623
HD 34445,117.87
HD 12648,133.60001
HD 11755,433.70001
K2-136,25.575
HD 111591,1056.4
K2-139,28.380619
HD 34445,676.8
HAT-P-57,2.4653
HD 176986,16.8191
Kepler-269,5.326718
HD 147379,86.58
K2-138,2.35309
K2-285,10.45582
HD 221416,14.2767
HD 219134,22.717
HD 219134,2247.0
HD 95872,4375.0
TYC 3318-01333-1,562.0
Kepler-776,4.89718784
TOI-913,11.098644
TOI-2364,4.0197517
TOI-3757,3.438753
TOI-4791,4.28088
TOI-178,15.231915
TOI-1723,13.727012643
Kepler-138,23.0923
Kepler-79,81.0659
TOI-2803 A,1.96229325
Kepler-110,12.691112
Kepler-164,5.03503
KOI-351,8.719375
HD 11505,32669.22247
HATS-56,4.324799
HATS-57,2.350621
WASP-180 A,3.409264
TOI-2384,2.13570304
TOI-2818,4.039709
Kepler-240,4.144495
Kepler-42,1.865169
Kepler-230,91.773242
HD 14067,2744.0
WASP-184,5.1817
GJ 160.2,5.2354
GJ 180,17.133
TOI-125,19.98
GJ 422,20.129
TOI-1753,5.3846104
Kepler-130,27.50868
Kepler-885,18.11472949
TOI-3819,3.2443141
Kepler-302,30.184104
TOI-4551,9.95581
Kepler-168,4.425391
TOI-4860,1.5227591
Kepler-286,5.914323
HIP 97233,1062.26506
Kepler-1439,8.07392849
KIC 10001893,0.81161
7 CMa,996.0
TOI-1768,7.337703649
TOI-2084,6.0784247
TOI-2088,124.72997
Kepler-1753,16.00460052
TOI-3837,11.88865
WASP-178,3.3448285
NGTS-30,98.29838
Kepler-244,20.050401
TOI-5218,4.291452
Kepler-253,3.783986
WASP-82,2.70579
HD 5319,872.2
EPIC 201841433,4.1698
EPIC 201497682,2.13174
TOI-1775,10.2405549
TOI-4562,225.1064
TOI-5573,8.79758977
Kepler-265,17.028937
TOI-1782,4.987641028
TOI-2120,5.7998164
Kepler-32,0.74296
TOI-3912,3.4936264
TOI-4582,31.034
Kepler-254,12.412183
Kepler-1936,126.5569992
Kepler-117,18.7959228
CoRoT-29,2.85057
CoRoT-28,5.20851
Kepler-309,5.923653
Kepler-119,4.125103
Kepler-46,6.766589
Kepler-207,3.071571
TOI-2498,3.738252
KOI-1599,20.4415
TOI-3976 A,6.607662
Kepler-121,41.008011
Kepler-181,3.137873
Kepler-758,4.75793986
Kepler-218,124.5244647
Kepler-756,1.224866322
HATS-9,1.915291
HATS-10,3.312846
Kepler-450,7.51464
TOI-2525,23.2856
TOI-3984 A,4.353326
Kepler-15,4.942782
alf Tau,628.96
HIP 65891,1079.55726
Gl 49,13.8508
TOI-2196,1.1947268
TOI-2545,7.994037
HD 52265,119.27
TOI-1820,4.860674
TOI-2158,8.60077
TOI-2025,8.8720982
Kepler-85,17.91323
Kepler-598,86.4945
LHS 1678,4.9652229
Kepler-907,15.86621821
TOI-1472,6.36381
TOI-2570,2.9887615
TOI-3364,5.8768918
Kepler-273,8.014927
TOI-1260,16.608164
WASP-89,3.3564227
K2-4,10.003417
K2-7,28.6781
WASP-74,2.13775
Kepler-133,8.129976
K2-13,39.91488
K2-8,10.35239
TOI-1855,1.36414864
Kepler-1987,5.644914154
Kepler-306,7.240193
Kepler-87,191.2318
Kepler-152,88.255055
Kepler-218,3.619337
TOI-1680,4.8026345
TOI-1883,4.50638
TOI-1859,63.48347
TOI-2295,30.033302
TOI-4127,56.39879
Kepler-153,46.90232
Kepler-224,11.349393
Kepler-286,3.468095
Kepler-227,54.418694
TOI-5110,30.158577
Kepler-107,7.95839
HD 110537,24469.67342
Kepler-1763,1.480280042
Kepler-4,3.21346
Kepler-27,15.3348
Kepler-1670,20.4998
HD 74698,15.017
Kepler-1773,40.80970001
HD 4203,6700.0
Kepler-385,10.043686
Kepler-932,1.921437396
Kepler-20,3.6961049
Kepler-1050,15.3787546
WASP-99,5.75251
WASP-97,2.07276
HD 136118,1187.59765
Kepler-342,26.234138
Kepler-313,14.970418
Kepler-348,7.05677
Kepler-385,56.4159
Kepler-1012,5.50860439
CoRoT-16,5.35227
HD 166724,5144.0
HD 180314,394.73
HD 196067,3638.0
CoRoT-26,4.20474
HAT-P-45,3.128992
HD 97037,6449.08337
TOI-1136,39.545
Kepler-68,3455.0
GJ 806,0.9263237
TOI-2458,16.553
Kepler-1057,14.08827448
HD 27631,2198.14
HIP 5158,9017.76
HU Aqr,4368.0
HD 220689,2266.4
bet UMi,522.3
Kepler-24,4.244384
XO-2 S,18.157
mu Leo,357.8
GJ 680,17281.66514
HD 22946,47.42489
TOI-771,7.61
HATS-1,3.446459
NN Ser,2883.5
HD 155918,1.87567
TOI-1288,416.0
TOI-815,34.976145
HD 110067,20.519617
Kepler-1520,0.653553572
Kepler-322,4.337234
Kepler-139,7.305699922
HD 115404 A,15319.22517
TOI-6038 A,5.8267311
HD 110067,30.793091
Kepler-199,23.637604
HD 77338,5.7361
HAT-P-41,2.69405
HD 219415,2093.3
HD 16905,10256.0
HD 18143,28982.41764
TOI-2000,9.127055
TOI-4527,0.3994445
omi CrB,187.01
HD 102888,252.06
Kepler-1784,13.59049988
Kepler-1056,27.495606
Kepler-493,3.003876581
HD 40307,197.8
Kepler-350,11.189562
HAT-P-38,4.640382
HD 204313,7325.64666
HIP 948,24955.45756
Kepler-319,31.781925
Kepler-11,46.6888
Kepler-411,3.005156
TIC 241249530,165.7719
KOBE-1,29.671
Kepler-51,45.154
BD-06 1339,125.94
HD 184010,484.3
Kepler-52,16.3850021
TIC 434398831,6.210291
Kepler-1674,62.5611
GJ 163,8.63182
KELT-3,2.70339
TIC 279401253,76.8
NGTS-33,2.827972
Kepler-732,0.893041236
Kepler-333,12.551158
Kepler-1051,25.96200249
HD 25912,26308.65619
Kepler-919,11.04603384
Kepler-107,4.901452
Kepler-78,0.35500745
GJ 667 C,256.2
HD 29985,20608.14049
Kepler-1762,29.53910065
WASP-84,1.4468849
Kepler-109,21.22265
Kepler-1671,4.16787
TOI-4562,3990.0
Kepler-351,57.24809
Kepler-1016,1.954524342
HATS-3,3.547851
HATS-2,1.35413379
HD 457,20324.58153
WASP-149,1.332813
Barnard's star,4.1244
Kepler-986,56.4349938
Kepler-981,4.469757736
WASP-148,8.803809
WASP-65,2.3114243
HD 13908,19.382
HIP 91258,5.0505
Kepler-923,6.93366476
BD-210397,6240.0
IRAS 04125+2902,8.834978
Kepler-963,0.919783
Kepler-352,16.332995
Kepler-969,34.1731714
HD 154857,3452.0
Kepler-177,49.40926
HD 122562,84.96276
HD 62549,14306.88519
NGTS-23,4.0764326
Kepler-517,60.92832271
Kepler-212,16.257582
Kepler-381,5.629021
Kepler-313,32.273273
Kepler-341,5.195528
Kepler-1809,3.7572999
Kepler-189,10.399931
Kepler-213,4.822962
Kepler-1340,0.665026916
Kepler-142,4.761702
Kepler-352,10.05537
Kepler-351,37.054919
Kepler-1889,37.30369949
Kepler-365,10.664903
Kepler-1991,13.26079792
Kepler-387,6.791636
Kepler-1664,14.3868
Kepler-384,45.348269
Kepler-317,8.77501
Kepler-233,60.418955
Kepler-1151,65.6478424
Kepler-288,6.097326
Kepler-299,15.054786
Kepler-1187,18.87064068
Kepler-1841,25.88599968
Kepler-389,3.244107
Kepler-155,52.661793
Kepler-1875,34.45859909
Kepler-355,25.762294
Kepler-380,3.930821
Kepler-1195,8.49642241
Kepler-81,12.04
Kepler-250,17.648312
Kepler-393,14.613612
Kepler-321,4.915379
Kepler-186,7.267302
Kepler-1183,28.5057189
Kepler-1067,5.425839901
Kepler-381,13.391635
Kepler-137,18.735753
Kepler-161,4.921355
Kepler-445,4.871229
Kepler-33,21.77596
Kepler-733,20.83424726
Kepler-219,4.585512
Kepler-357,16.85837
Kepler-678,7.27503724
Kepler-1023,62.1387714
Kepler-368,26.84768
Kepler-417,15.943
Kepler-98,1.54168
Kepler-1844,3.924510002
Kepler-1883,103.427002
Kepler-252,6.668391
Kepler-298,77.473633
Kepler-325,38.715185
Kepler-142,41.809118
Kepler-103,15.9653287
Kepler-1864,3.881510019
Kepler-401,14.383035
Kepler-195,8.307872
Kepler-660,9.27358194
Kepler-260,76.050178
Kepler-417,12.331
Kepler-299,2.927128
Kepler-370,19.02293
Kepler-1813,2.818160057
Kepler-144,10.104665
Kepler-1691,3.8482
Kepler-1693,12.0999
Kepler-264,140.101261
Kepler-363,7.542427
Kepler-416,3.07644709
Kepler-769,15.9870174
Kepler-1220,7.42693741
Kepler-402,6.124821
Kepler-1877,2.377569914
Kepler-237,4.715106
Kepler-364,25.745718
Kepler-329,7.416397
Kepler-282,9.220524
Kepler-270,25.262887
Kepler-784,17.157236
Kepler-1047,56.1886887
Kepler-1136,2.361724329
Kepler-145,22.951
Kepler-1353,24.7543966
Kepler-306,17.326644
Kepler-295,33.884054
Kepler-286,29.221289
Kepler-372,20.053763
Kepler-1165,29.96870041
Kepler-1851,12.02289963
Kepler-266,107.723601
Kepler-331,32.134328
Kepler-124,30.950851
Kepler-1138,3.17060005
Kepler-82,51.54
Kepler-436,16.79713874
Kepler-137,8.436387
Kepler-1329,9.33646594
Kepler-529,1.980357663
Kepler-369,2.732756
Kepler-84,44.552169
Kepler-221,5.690586
Kepler-399,26.67569
Kepler-400,17.340824
Kepler-362,37.866281
Kepler-1226,17.2923453
Kepler-1852,7.970940113
Kepler-1867,9.887359619
Kepler-1333,109.6471842
Kepler-275,35.676062
Kepler-160,13.699429
Kepler-833,18.7546998
Kepler-402,8.921099
Kepler-540,172.7049784
Kepler-1836,5.254169941
Kepler-1684,47.7055
Kepler-1854,39.83110046
Kepler-1857,8.94340992
Kepler-182,9.825792
Kepler-172,14.627119
Kepler-226,8.109044
Kepler-345,7.415563
Kepler-374,1.897806
Kepler-310,13.930698
Kepler-338,44.431014
Kepler-1786,78.5460968
Kepler-490,3.268695154
Kepler-1793,8.779999733
Kepler-230,32.625555
Kepler-151,24.674612
Kepler-1236,31.0571618
Kepler-1998,3.03267135
Kepler-185,1.6329
Kepler-1689,8.483
Kepler-1879,10.61340046
Kepler-1050,21.1284569
Kepler-1887,19.94750023
Kepler-12,4.4379629
Kepler-169,8.348125
Kepler-441,207.2482
Kepler-1619,23.6225913
Kepler-1656,31.562
Kepler-172,35.118736
Kepler-1988,11.49500229
Kepler-1442,81.4162941
Kepler-1620,101.951829
Kepler-1894,5.05368985
TOI-1117,4.579
Luhman 16 A,9697.0
Kepler-215,68.16101
Kepler-1443,2.41811321
Kepler-1419,42.5215895
Kepler-156,15.906801
Kepler-62,12.4417
Kepler-62,267.291
Kepler-154,62.303276
Kepler-220,28.122397
Kepler-1543,6.96710269
Kepler-1986,19.5489666
Kepler-1898,4.765620232
Kepler-1902,3.822220087
Kepler-431,11.922
Kepler-371,67.968015
Kepler-372,30.092568
Kepler-974,4.194496514
Kepler-1427,0.968972376
Kepler-431,8.703
Kepler-1546,19.5974971
Kepler-379,20.09838
Kepler-1942,4.626049995
Kepler-1181,8.93484887
Kepler-1814,0.626281766
Kepler-1430,2.46050993
Kepler-1945,6.080039978
Kepler-1567,153.979578
Kepler-1577,6.30560247
Kepler-430,110.979
Kepler-468,38.478757067
Kepler-575,9.37891944
Kepler-556,11.72292176
Kepler-1584,13.3997099
Kepler-1859,3.59645081
Kepler-392,10.423118
Kepler-1953,6.245659828
Kepler-1951,20.65780067
Kepler-134,10.105785
Kepler-446,3.036179
Kepler-1955,14.26519966
Kepler-1702,18.5012
Kepler-524,1.88897906
Kepler-1602,11.17931605
Kepler-183,11.637071
Kepler-444,4.5458841
Kepler-1609,114.34219
Kepler-150,3.428054
Kepler-624,14.58649607
Kepler-158,16.709184
Kepler-1653,140.2524
Kepler-1468,19.59059906
Kepler-1514,217.83184
Kepler-212,31.805174
Kepler-120,6.312501
Kepler-715,10.00652995
Kepler-434,12.8747099
EPIC 206317286,17.515472
Kepler-1976,4.959319244
K2-72,5.577212
WASP-16,3.1186
Kepler-1916,31.25429916
Kepler-1516,7.25931979
Kepler-202,4.069427
Kepler-1047,3.18897601
Kepler-395,7.054346
Kepler-1638,259.33683
Kepler-718,2.052349905
K2-72,7.760178
K2-79,10.9947
Kepler-1471,11.6044881
KIC 5437945,440.7813
Kepler-170,7.930592
Kepler-1928,19.57783
Kepler-1929,59.36249924
Kepler-1639,9.878482
Kepler-187,10.640263
Kepler-175,11.903515
K2-81,6.102325
K2-174,19.562307
K2-84,27.86
K2-80,19.0918
OGLE-2006-BLG-109L,1788.5
HD 69830,31.56
HD 70573,851.8
HD 68988,6.27711
Kepler-1930,13.02680016
Kepler-1533,308.5471
Kepler-172,2.940309
Kepler-1530,9.20761013
Kepler-189,20.134866
K2-111,5.3518
K2-90,2.900706
K2-371,3.114905
K2-419 A,20.35847252
HD 70642,2124.54
HD 72659,3549.39854
HD 75289,3.50927
WASP-37,3.577469
WASP-41,3.0524
Kepler-209,16.087845
Kepler-361,8.486616
Kepler-1321,11.12830484
Kepler-1642,6.6513802
Kepler-401,184.256405
Kepler-1641,32.657212
Kepler-1642,12.2057513
K2-336,21.194733
K2-271,8.562421
HD 76700,3.97097
HD 7924,5.39792
HD 75898,422.82
WASP-45,3.126089
WASP-7,4.9546416
Kepler-1512,20.35972599
Kepler-324,34.169
Kepler-1542,5.99273738
Kepler-109,6.4816307
Kepler-648,17.4211749
K2-119,7.727283
K2-338,3.850614
EPIC 211945201,19.49221
OGLE-2007-BLG-349L A,2557.0
HD 80606,111.4367
Kepler-320,17.934937
Kepler-173,8.005777
Kepler-215,30.864423
Kepler-730,6.491682808
Kepler-1972,11.3295
K2-124,6.413651
K2-351,7.806164
Kepler-672,38.3774623
HD 86264,1488.79123
HD 87883,3309.22118
HD 88133,3.414884
HD 82943,220.078
Kepler-256,3.38802
Kepler-39,21.08721
Kepler-586,2.104722184
Kepler-675,2.33743801
Kepler-1798,16.85589981
K2-378,2.060438
KOI-351,7.008151
Kepler-239,11.763051
Kepler-968,5.709404918
Kepler-217,5.374943
Kepler-741,7.03902374
Kepler-216,17.406669
Kepler-233,8.472382
Kepler-234,7.21205
HD 98219,433.8
Ross 176,5.0066338
TOI-5795,6.1406325
HD 89307,2166.0
Kepler-1405,28.2274184
Kepler-565,4.243747226
Kepler-7,4.8854892
Kepler-159,43.595792
KOI-7913 A,24.278553
HIP 57274,431.7
HIP 79431,111.7
HR 8799,37000.0
HIP 57274,8.1352
BD-13 2130,714.29999
Kepler-1489,82.294751
Kepler-1801,116.583183
Kepler-225,18.794234
Kepler-203,5.370647
OGLE2-TR-L9,2.4855335
Kepler-1492,16.75255007
Kepler-241,12.718092
Kepler-1538,175.138819
Kepler-658,1.287076762
Kepler-588,4.221625357
Kepler-184,20.303005
OGLE-TR-113,1.4324752
OGLE-TR-10,3.101278
Kepler-1921,3.15722086
Kepler-143,16.007583
Kepler-196,20.739886
Kepler-226,5.349555
Kepler-227,9.488015
Kepler-622,14.28226676
OGLE-TR-211,3.67724
Kepler-743,3.179262921
Kepler-240,7.953528
K2-35,5.608352
K2-42,6.68796
K2-36,5.340888
K2-27,6.771315
Kepler-215,9.360672
Kepler-274,33.197861
Kepler-1658,3.849372784
KIC 5437945,220.1303357
K2-24,20.88977
Kepler-591,81.1694299
K2-37,6.42904
Kepler-553,4.030467
PSR B1257+12,66.5419
ups And,241.258
Kepler-1500,15.0330105
Kepler-710,4.347285527
Kepler-246,4.60182
Kepler-643,16.33889626
K2-58,22.8827
K2-68,8.05428
K2-168,15.8523
WASP-10,3.0927616
WASP-13,4.35301
HD 39091,2088.8
HD 40979,264.14999
Kepler-272,6.057342
HD 43691,36.9987
HD 45652,44.073
HD 47186,1353.6
HD 48265,778.51
HD 45350,963.6
Kepler-617,1.682696148
HD 60532,201.9
HD 60532,600.1
HD 63765,358.0
Kepler-1739,7.343709946
HD 92788,325.803
HD 96063,362.5
HD 96127,647.29999
TOI-5181 A,3.8922295
WASP-94 A,3.95019
TOI-1453,6.5886982
TOI-3474,3.8795105
TOI-1739,8.303341406
TOI-1846,3.9306737
TOI-2000,3.09833
TOI-2382,4.6612061
TOI-2876,6.2996431
TOI-3593,3.8212867
TOI-3135,3.7065585
TOI-3682,3.3462406
HIP 56998,6.20401
TOI-6894,3.37077196
TOI-125,9.15059
TOI-1836,1.7727471
TOI-4734,6.235633
TOI-2368,5.1750073
WASP-94 B,2.00839
TOI-654,1.527561
BEBOP-3,547.0
TOI-5800,2.6278838
